,sedacounty,sedacountyname,totenrl,perecd,sesavgall,urban,suburb,town,rural,rswhtblk,sesavgwhtblk
1693,31087,Hitchcock County,184.0,0.646837,0.0750329867005348,0.0,0.0,0.0,1.0,0.034148283,-66.0
1694,31089,Holt County,667.2,0.51842475,0.6751349568367004,0.0,0.0,0.48586676,0.51413327,0.038151864,-66.0
1695,31091,Hooker County,79.5,0.47467002,0.3227549195289612,0.0,0.0,0.0,1.0,-66.0,-66.0
1696,31093,Howard County,620.5,0.37578401,0.3931304216384888,0.014853772,0.0,0.0071378089,0.97800839,0.03265091,-66.0
1697,31095,Jefferson County,707.3,0.47868651,0.1422250270843506,0.0,0.0,0.55642796,0.44357201,0.015794642,-66.0
1698,31097,Johnson County,316.3,0.47948182,0.3056143224239349,0.0,0.0,0.0,1.0,0.016922018,-66.0
1699,31099,Kearney County,499.1,0.38298154,0.5538868308067322,0.0,0.0,0.64674443,0.3532556,0.024028858,-66.0
1700,31101,Keith County,501.7,0.47539204,0.4818867743015289,0.0,0.0,0.48356175,0.51643825,0.0130681,-66.0
1701,31103,Keya Paha County,42.1,0.5112673,0.6514221429824829,0.0,0.0,0.0,1.0,-66.0,-66.0
1702,31105,Kimball County,277.2,0.55728191,0.086581364274025,0.0,0.0,0.34007752,0.65992248,0.035065766,-66.0
1703,31107,Knox County,720.0,0.50844419,0.2886402904987335,0.0,0.0,0.0,1.0,0.03759091,-66.0
1704,31109,Lancaster County,18810.8,0.42062217,0.4314692914485931,0.88473386,0.0,0.0,0.11526617,0.10899563,2.926202297210693
1705,31111,Lincoln County,2568.7,0.39897108,0.2861646413803101,0.0,0.0,0.73173094,0.26826906,0.017221807,2.335286140441895
1706,31113,Logan County,92.4,0.37155056,0.8352183699607849,0.0,0.0,0.0,1.0,0.026143784,-66.0
1707,31115,Loup County,34.9,0.49734592,0.4277195334434509,0.0,0.0,0.0,1.0,0.0,-66.0
1708,31117,McPherson County,40.4,-66.0,0.7268319129943848,0.0,0.0,0.0,1.0,0.0,-66.0
1709,31119,Madison County,2306.85,0.50871062,0.2330176085233688,0.0,0.0,0.72335494,0.27664506,0.023069082,2.371640920639038
1710,31121,Merrick County,589.8,0.48607787,0.4766861498355865,0.017322112,0.0,0.51002079,0.47265708,0.023822641,-66.0
1711,31123,Morrill County,416.4,0.57515532,0.0165425725281239,0.0,0.0,0.0,1.0,0.01182989,-66.0
1712,31125,Nance County,318.4,0.39870685,0.2078673988580704,0.0,0.0,0.0,1.0,0.017556498,-66.0
1713,31127,Nemaha County,483.1,0.42377308,0.2537538409233093,0.0,0.0,0.51492959,0.48507041,0.0056461021,-66.0
1714,31129,Nuckolls County,285.7,0.51019549,0.0617663152515888,0.0,0.0,0.0,1.0,0.0092546297,-66.0
1715,31131,Otoe County,999.0,0.412175,0.279409646987915,0.0,0.0,0.42600477,0.57399523,0.0065671997,-66.0
1716,31133,Pawnee County,194.8,0.52974957,0.2396738529205322,0.0,0.0,0.0,1.0,0.019419564,-66.0
1717,31135,Perkins County,169.2,0.39640611,1.011880159378052,0.0,0.0,0.0,1.0,0.0,-66.0
1718,31137,Phelps County,712.8,0.36229268,0.6640873551368713,0.0,0.0,0.41621307,0.58378696,0.022611225,-66.0
1719,31139,Pierce County,514.6,0.30736634,0.5698110461235046,0.0,0.0,0.0,1.0,0.022423759,-66.0
1720,31141,Platte County,2060.8,0.52351755,0.5526337623596191,0.0,0.0,0.78502023,0.21497977,0.014977186,2.352171659469604
1721,31143,Polk County,472.1,0.38031498,0.5598169565200806,0.0,0.0,0.0,1.0,0.032078486,-66.0
1722,31145,Red Willow County,748.7,0.45273,0.2757892608642578,0.0,0.0,0.82070714,0.17929289,0.0058039506,-66.0
1723,31147,Richardson County,520.6,0.5689854,0.0594710595905781,0.0,0.0,0.6809023,0.3190977,0.0092796078,-66.0
1724,31149,Rock County,99.0,0.48756954,0.5236144065856934,0.0,0.0,0.0,1.0,0.011904759,-66.0
1725,31151,Saline County,1175.4,0.49139893,0.3525112867355347,0.0,0.0,0.63319743,0.36680257,0.017037103,2.362679481506348
1726,31153,Sarpy County,13441.0,0.32098427,0.9950830936431884,0.17366809,0.74971759,0.031641923,0.044972405,0.070389472,1.069723725318909
1727,31155,Saunders County,1442.3,0.32832029,0.8300456404685974,0.0,0.0,0.47604597,0.52395403,0.018791249,2.359891891479492
1728,31157,Scotts Bluff County,2877.5,0.57888031,-0.149666354060173,0.0,0.0,0.79951626,0.20048374,0.017637521,2.368270635604858
1729,31159,Seward County,1086.5,0.27178603,0.910114288330078,0.0,0.0,0.54314971,0.45685026,0.025318697,2.367315292358398
1730,31161,Sheridan County,371.7,0.56495166,-0.0705254077911377,0.0,0.0,0.00010741139,0.99989259,0.073670387,-66.0
1731,31163,Sherman County,187.6,0.53706586,0.3339337706565857,0.0,0.0,0.0,1.0,0.043274812,-66.0
1732,31165,Sioux County,43.7,0.38129243,0.5781691074371338,0.0,0.0,0.0,1.0,-66.0,-66.0
1733,31167,Stanton County,301.8,0.41461915,0.3157556653022766,0.0,0.0,0.33569798,0.66430205,0.0041080839,-66.0
1734,31169,Thayer County,324.9,0.36401102,0.433727353811264,0.0,0.0,0.0,1.0,0.034606066,-66.0
1735,31171,Thomas County,72.3,0.54026604,0.7437846064567566,0.0,0.0,0.0,1.0,0.068680301,-66.0
1736,31173,Thurston County,746.7,0.73898143,-1.486731886863708,0.0,0.0,0.0,1.0,0.26702535,-66.0
1737,31175,Valley County,305.9,0.44555163,0.4206740856170654,0.0,0.0,0.0,1.0,0.027893994,-66.0
1738,31177,Washington County,1609.9,0.24499501,0.9422715902328492,0.0,0.0,0.64430678,0.35569319,0.012295352,2.362212419509888
1739,31179,Wayne County,662.3,0.40282661,0.4760859906673431,0.0,0.0,0.56681341,0.43318659,0.014552674,2.382139921188354
1740,31181,Webster County,306.9,0.4499878,0.257099449634552,0.0,0.0,0.0,1.0,0.024404841,-66.0
1741,31183,Wheeler County,41.6,0.59343332,0.7136803269386292,0.0,0.0,0.0,1.0,-66.0,-66.0
1742,31185,York County,773.1,0.42345536,0.6506083011627197,0.0,0.0,0.68881148,0.31118852,0.01208397,2.37520170211792
1743,32001,Churchill County,1782.888888888889,0.49358436,0.2068744301795959,0.061081689,0.0,0.93891829,0.0,0.0043296264,1.96039617061615
1744,32003,Clark County,153106.1666666667,0.59278715,0.0020254384726286,0.55818462,0.44181538,0.0,0.0,0.24186744,2.027616739273071
1745,32005,Douglas County,2837.666666666667,0.36213195,0.6399760842323303,0.0,0.0,1.0,0.0,0.016472917,2.276903629302979
1746,32007,Elko County,4519.333333333333,0.39879775,0.5892043113708496,0.013605569,0.0,0.98639441,0.0,0.01864513,2.277838706970215
1747,32009,Esmeralda County,44.88888888888889,0.62298316,0.5005020499229431,0.0,0.0,0.0,1.0,0.087457724,-66.0
1748,32011,Eureka County,110.3333333333333,0.2618266,0.9411718845367432,0.0,0.0,0.0,1.0,0.0054945056,-66.0
1749,32013,Humboldt County,1567.666666666667,0.42473528,0.3994107842445374,0.0,0.0,1.0,0.0,0.0015998043,2.378873348236084
1750,32015,Lander County,460.6666666666667,0.3272475,-0.1099955439567566,0.0,0.0,1.0,0.0,0.00062734133,-66.0
1751,32017,Lincoln County,384.5555555555555,0.44132283,0.1486753076314926,0.0,0.0,0.0,1.0,0.042685397,-66.0
1752,32019,Lyon County,3933.333333333333,0.5156374,-0.0679581388831139,0.0,0.0,0.54589593,0.45410407,0.0073944605,2.118993759155273
1753,32021,Mineral County,233.8888888888889,0.56783944,-0.7497683167457581,0.0,0.0,0.8888889,0.11111111,0.00059591595,2.342376232147217
1754,32023,Nye County,2511.888888888889,0.60580093,-0.4346940815448761,0.0,0.0,0.0,1.0,0.018036008,1.584846138954163
1755,32027,Pershing County,307.3333333333333,0.61680448,0.0500150881707668,0.0,0.0,0.0,1.0,0.00069810246,-66.0
1756,32029,Storey County,190.4444444444445,0.42837447,0.4552668333053589,0.0,0.0,0.0,1.0,0.020574853,-66.0
1757,32031,Washoe County,30391.94444444445,0.49481401,0.3062968552112579,0.99957561,0.0,0.0,0.00042439171,0.069004968,1.61849057674408
1758,32033,White Pine County,669.1111111111111,0.41929677,0.2449478358030319,0.046140343,0.0,0.84274852,0.11111111,0.040641941,2.375370264053345
1759,32510,Carson City,3626.888888888889,0.50276166,-0.0571906827390194,1.0,0.0,0.0,0.0,0.0081249448,2.657125949859619
1760,33001,Belknap County,3896.4,0.34132594,0.5508893132209778,0.0,0.0,0.35692751,0.64307249,0.013230883,2.376309394836426
1761,33003,Carroll County,2743.7,0.36131531,0.6110064387321472,0.0,0.0,0.19775306,0.80224693,0.020935543,2.395292043685913
1762,33005,Cheshire County,4241.0,0.34838098,0.5725923180580139,0.00062999211,0.0,0.55142546,0.44794452,0.021097083,1.721603751182556
1763,33007,Coos County,1886.6,0.46101478,-0.0737136602401733,0.0,0.0,0.41426927,0.58573073,0.016319348,2.372187376022339
1764,33009,Grafton County,5032.1,0.3094433,0.7485583424568176,0.0,0.0,0.33244649,0.66755354,0.023983026,1.818702578544617
1765,33011,Hillsborough County,27595.1,0.2882477,0.7559366822242737,0.44374245,0.34168905,0.020950871,0.19361764,0.076680392,2.161001205444336
1766,33013,Merrimack County,9251.4,0.27629063,0.7482227087020874,0.0,0.13397431,0.59256744,0.27345824,0.040745091,2.40213418006897
1767,33015,Rockingham County,21024.0,0.15887617,1.133063673973083,0.0,0.68750036,0.022507668,0.289992,0.01058444,0.5159652829170227
1768,33017,Strafford County,7445.5,0.31940719,0.5689241290092468,0.0,0.80903965,0.0,0.19096038,0.017376563,1.467088222503662
1769,33019,Sullivan County,2371.7,0.40310338,0.3718950152397156,0.0,0.0,0.50610638,0.49389362,0.023410218,2.052903890609741
1770,34001,Atlantic County,19315.45,0.53658688,-0.1086089387536049,0.14097124,0.58799833,0.082778484,0.18825194,0.45286945,2.739164352416992
1771,34003,Bergen County,59450.05,0.23622955,1.127750158309937,0.0,1.0,0.0,0.0,0.46235868,1.278528213500977
1772,34005,Burlington County,30664.85,0.24098264,0.8368597626686096,0.0,0.80967373,0.0061947084,0.18413155,0.32444382,1.360091328620911
1773,34007,Camden County,34826.4,0.46451062,0.039924368262291,0.1942288,0.76916492,0.0,0.036606289,0.50683081,2.579523324966431
1774,34009,Cape May County,5263.1,0.39891446,0.361272931098938,0.16626972,0.47204378,0.0,0.3616865,0.16284175,2.219414234161377
1775,34011,Cumberland County,11033.0,0.68261933,-0.6551626324653625,0.41738164,0.12868656,0.25058332,0.20334849,0.2547206,2.714124202728271
1776,34013,Essex County,55765.0,0.5803737,-0.3983945250511169,0.37242109,0.62757891,0.0,0.0,0.73611963,3.182489633560181
1777,34015,Gloucester County,21018.0,0.27229083,0.6331930756568909,0.0,0.80248392,0.0,0.19751607,0.14721619,1.744177937507629
1778,34017,Hudson County,34737.6,0.71504164,-0.1006610617041588,0.22778264,0.77221739,0.0,0.0,0.52106339,2.461469173431396
1779,34019,Hunterdon County,9577.4,0.0809488,1.554530382156372,0.0,0.55581558,0.01674296,0.42744145,0.021223908,1.923476696014404
1780,34021,Mercer County,23350.25,0.38713011,0.5436879992485046,0.24708486,0.72983897,0.0,0.023076186,0.53955156,2.815365314483643
1781,34023,Middlesex County,55979.35,0.32847774,0.8678976893424988,0.089624107,0.86646068,0.0,0.043915208,0.24081376,1.261655330657959
1782,34025,Monmouth County,44520.2,0.23125276,1.034793734550476,0.0,0.99344403,0.0,0.0065559638,0.41075045,2.289585590362549
1783,34027,Morris County,35301.05,0.1387839,1.479354858398438,0.0,0.91700464,0.0,0.082995377,0.083575621,1.756710171699524
1784,34029,Ocean County,31056.6,0.30812117,0.5412205457687378,0.048694298,0.86662489,0.016477203,0.068203628,0.1920699,1.332748532295227
1785,34031,Passaic County,35483.5,0.61291456,-0.1667967438697815,0.029882815,0.9440701,0.0,0.026047096,0.74947184,2.782000064849854
1786,34033,Salem County,4715.7,0.41850963,0.0310713611543179,0.0,0.36609167,0.23301126,0.40089706,0.43919715,2.945598363876343
1787,34035,Somerset County,24288.9,0.1972528,1.473875761032104,0.0,0.95526052,0.0,0.0447395,0.4451918,1.270099997520447
1788,34037,Sussex County,9893.7,0.15355223,1.065336108207703,0.0,0.19650324,0.18441211,0.61908466,0.030719893,1.183588624000549
1789,34039,Union County,39207.8,0.47473621,0.4327133595943451,0.017813401,0.98218662,0.0,0.0,0.61342192,1.948152184486389
1790,34041,Warren County,7662.4,0.24217887,0.7230632305145264,0.0,0.38534498,0.26342565,0.35122937,0.082996026,1.273175954818726
1791,35001,Bernalillo County,44931.0,0.69616246,-0.1296996772289276,0.98195064,0.0099948151,0.0,0.0080545302,0.12262009,1.753847479820251
1792,35003,Catron County,127.5,0.77393943,0.2741153538227081,0.0,0.0,0.0,1.0,0.098049589,-66.0
1793,35005,Chaves County,5430.1,0.8615405,-0.7876476049423218,0.0,0.0,0.86661017,0.13338986,0.095685862,2.767143249511719
1794,35006,Cibola County,1542.2,0.87383044,-1.643865704536438,0.0,0.0,0.86153752,0.1384625,0.059676595,2.362763643264771
1795,35007,Colfax County,819.1,0.77969301,-0.6831048130989075,0.0,0.0,0.60758263,0.39241734,0.041032929,-66.0
1796,35009,Curry County,4253.8,0.7597695,-0.6174458265304565,0.0,0.0,0.90263468,0.097365327,0.10595018,1.694707036018372
1797,35011,De Baca County,133.0,0.63927579,-0.4215465486049652,0.0,0.0,0.0,1.0,0.0,-66.0
1798,35013,Doña Ana County,18094.1,0.81872034,-0.9598968625068665,0.62693226,0.0014629116,0.0,0.37160486,0.072257258,1.242302775382996
1799,35015,Eddy County,4807.9,0.60164523,-0.1905132979154587,0.0,0.0,0.94297421,0.057025783,0.037370238,0.6863191723823547
1800,35017,Grant County,1950.6,0.81999856,-0.5590624809265137,0.0,0.0,0.96888697,0.03111304,0.089071281,2.351840734481812
1801,35019,Guadalupe County,341.4,0.99381465,-0.9522311091423036,0.0,0.0,0.87283075,0.12716924,0.25,-66.0
1802,35021,Harding County,32.4,0.60788608,-0.2385584861040115,0.0,0.0,0.0,1.0,-66.0,-66.0
1803,35023,Hidalgo County,317.5,0.7619223,-0.992009460926056,0.0,0.0,0.28821525,0.71178478,0.22677523,-66.0
1804,35025,Lea County,6281.3,0.65997791,-0.3521808683872223,0.0,0.0,0.94481254,0.055187456,0.10933278,2.849152088165283
1805,35027,Lincoln County,1394.0,0.75534755,0.0516258478164673,0.0,0.0,0.21242404,0.78757596,0.032915592,2.363028287887573
1806,35028,Los Alamos County,1627.1,0.12006632,1.793265700340271,0.0,0.0,1.0,0.0,0.011010888,2.293015718460083
1807,35029,Luna County,2443.7,0.99786425,-1.676117658615112,0.0,0.0,1.0,0.0,0.058130287,3.173042058944702
1808,35031,McKinley County,5241.7,0.90654343,-1.944666028022766,0.0,0.0,0.43065029,0.56934971,0.23325153,1.38165009021759
1809,35033,Mora County,244.0,0.99466574,-0.5866040587425232,0.0,0.0,0.0,1.0,0.027777782,-66.0
1810,35035,Otero County,3378.5,0.66123152,-0.5433762073516846,0.0,0.0,0.93461823,0.06538178,0.037479315,1.354472517967224
1811,35037,Quay County,658.7,0.88240403,-0.7763975858688354,0.0,0.0,0.67052174,0.32947826,0.037728343,2.693977832794189
1812,35039,Rio Arriba County,2578.2,0.95069718,-0.7516874670982361,0.0,0.0,0.57042891,0.42957112,0.31653163,-66.0
1813,35041,Roosevelt County,1567.9,0.70940995,-0.9830784201622008,0.0,0.0,0.82575464,0.17424533,0.014663398,2.867127180099487
1814,35043,Sandoval County,9900.1,0.55790728,0.1969188153743744,0.020250615,0.90347302,0.0,0.076276399,0.018037951,1.341564416885376
1815,35045,San Juan County,10625.1,0.69177336,-0.4449344277381897,0.44994858,0.056233678,0.21282785,0.28098989,0.032954123,1.67942476272583
1816,35047,San Miguel County,1791.9,0.87709069,-1.28113067150116,0.0,0.0,0.83445805,0.16554195,0.20501779,2.2369544506073
1817,35049,Santa Fe County,8564.0,0.69582874,0.3360370099544525,0.79233676,0.0063411519,0.030479345,0.17084275,0.10725101,0.9062350392341614
1818,35051,Sierra County,569.6,0.87068135,-1.042328953742981,0.0,0.0,1.0,0.0,0.023798412,-66.0
1819,35053,Socorro County,1158.5,0.80091709,-0.9239323139190674,0.0,0.046017822,0.78887212,0.16511004,0.053011369,1.899952292442322
1820,35055,Taos County,1915.5,0.85882431,-0.6815626621246338,0.0,0.0,0.69700056,0.30299944,0.10211049,2.359538316726685
1821,35057,Torrance County,1202.7,0.7528699,-0.7742642164230347,0.0,0.0,0.020086709,0.97991329,0.045513492,2.351767063140869
1822,35059,Union County,279.0,0.67232996,-0.184901088476181,0.0,0.0,0.0,1.0,0.014756062,-66.0
1823,35061,Valencia County,5870.3,0.80802619,-0.65376877784729,0.0,0.57083893,0.20191279,0.22724831,0.056194346,1.956098556518555
1824,36001,Albany County,16845.4,0.38476658,0.3074806034564972,0.29403746,0.55840468,0.051188111,0.096369743,0.57754582,3.298390626907349
1825,36003,Allegany County,2995.3,0.53694463,-0.3393479585647583,0.0,0.0,0.18694519,0.8130548,0.019781444,2.364814758300781
1826,36005,Bronx County,91952.3,0.82413459,-2.244272470474243,1.0,0.0,0.0,0.0,0.45666227,2.337587594985962
1827,36007,Broome County,11846.3,0.49494877,-0.2053298801183701,0.21564062,0.55453885,0.0,0.22982053,0.16937234,3.133971691131592
1828,36009,Cattaraugus County,5611.1,0.51409411,-0.3787392973899841,0.0,0.0010825114,0.47264194,0.52627552,0.052998256,2.269288301467896
1829,36011,Cayuga County,4288.5,0.44989818,-0.0343063324689865,0.0,0.0,0.60045147,0.39954853,0.053622793,2.674804210662842
1830,36013,Chautauqua County,8782.5,0.54542017,-0.4845792651176453,0.0,0.0,0.63287324,0.36712676,0.074028336,2.422544240951538
1831,36015,Chemung County,5510.9,0.51411122,-0.2946290671825409,0.43778944,0.52424097,0.0078179296,0.030151622,0.10405056,2.403803110122681
1832,36017,Chenango County,3369.4,0.55348063,-0.1404132694005966,0.0,0.0,0.25191587,0.74808413,0.013259469,1.804282665252686
1833,36019,Clinton County,4780.2,0.45855173,-0.144510418176651,0.0,0.0,0.17077851,0.82922149,0.057334177,2.271107912063599
1834,36021,Columbia County,3307.3,0.46266037,0.3392958641052246,0.0,0.0,0.25056189,0.74943811,0.2129624,2.509355306625366
1835,36023,Cortland County,2981.7,0.49953738,-0.019334739074111,0.0,0.0,0.76738983,0.23261018,0.02479166,1.939415454864502
1836,36025,Delaware County,2720.5,0.54113787,-0.1388372927904129,0.0,0.0,0.33407667,0.6659233,0.027880117,1.826133847236633
1837,36027,Dutchess County,19180.7,0.34974518,0.6571547389030457,0.039610527,0.65228194,0.074191123,0.23391639,0.40075687,2.084425926208496
1838,36029,Erie County,55922.0,0.47951645,-0.1273728311061859,0.38596246,0.49752489,0.026122836,0.090389818,0.60600948,3.617212772369385
1839,36031,Essex County,1929.5,0.47070968,0.2216727733612061,0.0,0.0,0.19880156,0.80119842,0.069831699,2.360519647598267
1840,36033,Franklin County,3238.9,0.57993948,-0.3581857681274414,0.0,0.0,0.47455448,0.52544552,0.013886025,2.624506950378418
1841,36035,Fulton County,3774.7,0.54344612,-0.4503675699234009,0.0,0.0,0.66893607,0.33106393,0.018593205,2.089681148529053
1842,36037,Genesee County,3797.5,0.42194915,0.153148278594017,0.0,0.0,0.48247522,0.51752478,0.036880258,2.426574945449829
1843,36039,Greene County,2836.4,0.45308006,0.1639426201581955,0.0,0.0,0.4582361,0.5417639,0.05592414,2.080581665039063
1844,36041,Hamilton County,223.7,0.40634313,0.4555442929267883,0.0,0.0,0.0,1.0,0.042613599,-66.0
1845,36043,Herkimer County,4100.0,0.52082598,-0.1862574219703674,0.0,0.0,0.43601486,0.56398511,0.017219508,2.320611000061035
1846,36045,Jefferson County,8188.7,0.49726367,-0.239512711763382,0.13139337,0.050449908,0.089264706,0.72889203,0.045894679,0.5064021944999695
1847,36047,Kings County,128930.0,0.76794696,-0.8473234176635742,1.0,0.0,0.0,0.0,0.6851052,2.122717380523682
1848,36049,Lewis County,1906.6,0.50433868,-0.1508537828922272,0.0,0.0,0.32019454,0.67980546,0.012737482,2.278616428375244
1849,36051,Livingston County,3642.6,0.37633556,0.200446829199791,0.0,0.0,0.49855,0.50145,0.021443358,2.26331090927124
1850,36053,Madison County,4452.5,0.40106857,0.2665621638298035,0.0,0.0,0.56892997,0.43107003,0.012154813,2.108873844146729
1851,36055,Monroe County,48623.8,0.46916163,-0.0023886293638498,0.31064117,0.61249614,0.040799014,0.036063708,0.57665354,3.973775148391724
1852,36057,Montgomery County,3234.1,0.58778012,-0.6077633500099182,0.0,0.0,0.63977623,0.36022377,0.046137422,2.131877422332764
1853,36059,Nassau County,92019.5,0.27516776,1.228899955749512,0.0,1.0,0.0,0.0,0.67858684,1.501714944839478
1854,36061,New York County,55204.4,0.79971832,-0.5423715114593506,1.0,0.0,0.0,0.0,0.61304587,2.689625263214111
1855,36063,Niagara County,13253.2,0.47637871,-0.0991594791412354,0.23511083,0.13088994,0.21660453,0.4173947,0.31521711,3.207940578460693
1856,36065,Oneida County,15323.8,0.54222882,-0.2561263144016266,0.28569287,0.24644662,0.20201874,0.26584175,0.33028913,3.800066709518433
1857,36067,Onondaga County,31912.5,0.44116226,0.0356300808489323,0.30747226,0.54584485,0.020758148,0.12592472,0.52226013,3.774103164672852
1858,36069,Ontario County,7271.1,0.33136535,0.5187596082687378,0.0,0.40693697,0.25099391,0.34206915,0.11066928,2.921983957290649
1859,36071,Orange County,27718.0,0.42721662,0.4519005119800568,0.06896764,0.47065622,0.12285243,0.33752373,0.25806525,1.328238844871521
1860,36073,Orleans County,2782.6,0.52250427,-0.2609139680862427,0.0,0.0,0.75751102,0.24248895,0.039293051,2.272667169570923
1861,36075,Oswego County,8857.6,0.53119344,-0.3723199069499969,0.0,0.20761546,0.37262899,0.41975555,0.010382264,2.555852174758911
1862,36077,Otsego County,3268.9,0.4590098,0.0478969439864159,0.0,0.0,0.24050486,0.75949514,0.041089546,2.007326602935791
1863,36079,Putnam County,6966.7,0.18331529,1.195281028747559,0.0,0.62557763,0.056936786,0.3174856,0.0068968129,0.8791705369949341
1864,36081,Queens County,121467.7,0.63782793,-0.014040369540453,1.0,0.0,0.0,0.0,0.66895157,1.501722455024719
1865,36083,Rensselaer County,9228.4,0.41848874,0.1829738467931747,0.32890031,0.27697372,0.0,0.39412597,0.29498893,3.461715459823608
1866,36085,Richmond County,25974.6,0.79222393,0.3922877311706543,1.0,0.0,0.0,0.0,0.47575721,2.845223665237427
1867,36087,Rockland County,18335.9,0.36927986,0.750046968460083,0.0,1.0,0.0,0.0,0.51895571,1.108921408653259
1868,36089,St. Lawrence County,6677.6,0.52370822,-0.3595866560935974,0.0,0.0,0.48238981,0.51761019,0.018069895,2.314481496810913
1869,36091,Saratoga County,14843.5,0.22184591,0.93142569065094,0.0,0.79962754,0.051417168,0.14895529,0.0093598329,1.737873554229736
1870,36093,Schenectady County,10795.9,0.44946706,0.2041590511798859,0.42558354,0.50625497,0.0,0.06816151,0.38687015,2.844241619110107
1871,36095,Schoharie County,2007.5,0.47978097,-0.0179995354264975,0.0,0.0,0.41585505,0.58414495,0.012413625,2.157248735427856
1872,36097,Schuyler County,961.6,0.4936913,0.128703847527504,0.0,0.0,0.52616847,0.4738315,0.0072995988,1.888214111328125
1873,36099,Seneca County,1866.2,0.47518289,0.0868290662765503,0.0,0.0,0.71372509,0.28627494,0.011322571,2.311439990997314
1874,36101,Steuben County,6667.7,0.50096196,-0.1026559546589851,0.0,0.0,0.58224148,0.41775852,0.018240396,1.242313265800476
1875,36103,Suffolk County,112080.6,0.35736644,0.9673651456832886,0.0,0.93254626,0.025182916,0.042270806,0.33100155,1.625187158584595
1876,36105,Sullivan County,4350.5,0.57226908,-0.0991249829530716,0.0,0.0,0.56383187,0.43616813,0.13953815,2.065054178237915
1877,36107,Tioga County,3534.6,0.48667371,0.1834542006254196,0.0,0.078156024,0.46330625,0.45853776,0.036232423,2.054969310760498
1878,36109,Tompkins County,4855.5,0.37965804,0.3795138299465179,0.48907366,0.0,0.0,0.51092631,0.089235872,2.91219162940979
1879,36111,Ulster County,10416.7,0.44274777,0.2540128231048584,0.2835674,0.36855516,0.07379663,0.27408081,0.09029334,2.576719999313354
1880,36113,Warren County,4158.3,0.36718616,0.2558881640434265,0.24441466,0.42752162,0.12708259,0.20098114,0.020751268,1.817423820495605
1881,36115,Washington County,3954.7,0.45304772,-0.0658611208200455,0.0,0.32290235,0.2503905,0.42670715,0.013198927,2.56403636932373
1882,36117,Wayne County,6445.0,0.4654806,0.1500815004110336,0.0,0.096118435,0.29914317,0.60473841,0.059529141,3.07287859916687
1883,36119,Westchester County,66742.85,0.40317896,0.8217298984527588,0.047627982,0.87662256,0.0,0.075749442,0.54434043,2.492111921310425
1884,36121,Wyoming County,2165.0,0.41237247,0.1601485460996628,0.0,0.0,0.37870926,0.62129074,0.016798906,2.362224578857422
1885,36123,Yates County,1055.2,0.55503333,0.1888070851564407,0.0,0.0,0.59033823,0.40966174,0.0048459852,2.378214597702026
1886,37001,Alamance County,11109.7,0.5371657,-0.3289628922939301,0.0,0.026521971,0.0,0.97347802,0.26798445,2.406647682189941
1887,37003,Alexander County,2453.3,0.52112746,-0.230230450630188,0.0,0.0,0.0,1.0,0.041420352,2.005590200424194
1888,37005,Alleghany County,663.6,0.62257612,-0.6996921896934509,0.0,0.0,0.0,1.0,0.010887076,-66.0
1889,37007,Anson County,1627.9,0.68553549,-1.282197594642639,0.0,0.0,0.1,0.89999998,0.13754269,3.207782983779907
1890,37009,Ashe County,1478.6,0.60988438,-0.3022387325763702,0.0,0.0,0.0,1.0,0.0030712388,-66.0
1891,37011,Avery County,1042.6,0.61336255,-0.182768777012825,0.0,0.0,0.0,1.0,0.085606106,2.363912582397461
1892,37013,Beaufort County,3394.3,0.61576205,-0.6017311215400696,0.0,0.0,0.01507755,0.98492247,0.14788137,3.186225414276123
1893,37015,Bertie County,1228.8,0.77649629,-1.689128875732422,0.0,0.0,0.0,1.0,0.020982999,3.095321893692017
1894,37017,Bladen County,2299.9,0.66763759,-1.461276054382324,0.0,0.0,0.012814614,0.98718542,0.17047176,2.972707033157349
1895,37019,Brunswick County,6253.1,0.57027465,0.0996480584144592,0.0,0.0,0.00064216123,0.99935782,0.048155885,2.045361757278442
1896,37021,Buncombe County,14224.1,0.53548348,0.2305237650871277,0.16799505,0.83200496,0.0,0.0,0.13188179,2.551640748977661
1897,37023,Burke County,5981.8,0.58691901,-0.5791969299316406,0.014963846,0.099352822,0.0,0.88568336,0.089475304,2.121149301528931
1898,37025,Cabarrus County,17156.15,0.43120745,0.2661552131175995,0.42162552,0.14867905,0.0,0.42969543,0.072186992,2.149503707885742
1899,37027,Caldwell County,5689.2,0.59103143,-0.5032837390899658,0.0,1.0,0.0,0.0,0.12357206,2.687378406524658
1900,37029,Camden County,893.7,0.30762652,0.004293005913496,0.0,0.0,0.0,1.0,0.0,1.701982975006104
1901,37031,Carteret County,3989.4,0.44916648,0.0986889451742172,0.0,0.0,0.51318008,0.48681995,0.06542071,2.321143627166748
1902,37033,Caswell County,1326.6,0.63048941,-0.744099497795105,0.0,0.0,0.0,1.0,0.050893817,1.934715628623962
1903,37035,Catawba County,11145.9,0.53634304,-0.1041840314865112,0.18130605,0.12055259,0.0,0.69814134,0.11320088,2.460411071777344
1904,37037,Chatham County,4340.95,0.47733665,0.5135217905044556,0.0,0.0074857115,0.0,0.99251431,0.13856335,2.93555212020874
1905,37039,Cherokee County,1637.1,0.56396639,-0.166477844119072,0.0,0.0,0.0,1.0,0.023261428,2.384961366653442
1906,37041,Chowan County,1014.6,0.6390872,-0.979595959186554,0.0,0.0,0.0,1.0,0.0,3.072843074798584
